business_name,phone_e164,city,category,demo_url,message
Kaire Industries Inc.,+16043584470,Burnaby,HVAC contractor,https://jaggyai.github.io/bc-demos/burnaby/hvac/kaire-industries-inc/,"Hi, it's Jag - I build websites for Burnaby businesses & built Kaire Industries Inc. a free demo: https://jaggyai.github.io/bc-demos/burnaby/hvac/kaire-industries-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
C M J Heating Ltd,+16042981070,Burnaby,HVAC contractor,https://jaggyai.github.io/bc-demos/burnaby/hvac/c-m-j-heating-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built C M J Heating Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/hvac/c-m-j-heating-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Terian Ventures Ltd,+16048749292,Burnaby,General contractor,https://jaggyai.github.io/bc-demos/burnaby/contractors/terian-ventures-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Terian Ventures Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/terian-ventures-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
BC HARMONY,+16044468993,Burnaby,Interior designer,https://jaggyai.github.io/bc-demos/burnaby/interior-design/bc-harmony/,"Hi, it's Jag - I build websites for Burnaby businesses & built BC HARMONY a free demo: https://jaggyai.github.io/bc-demos/burnaby/interior-design/bc-harmony/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Air Thermal Systems,+16047371984,Burnaby,HVAC contractor,https://jaggyai.github.io/bc-demos/burnaby/hvac/air-thermal-systems/,"Hi, it's Jag - I build websites for Burnaby businesses & built Air Thermal Systems a free demo: https://jaggyai.github.io/bc-demos/burnaby/hvac/air-thermal-systems/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Beyond 8 Corners Designs - Interior Design Burnaby,+16045056398,Burnaby,Interior designer,https://jaggyai.github.io/bc-demos/burnaby/interior-design/beyond-8-corners-designs-interior-design-burnaby/,"Hi, it's Jag - I build websites for Burnaby businesses & built Beyond 8 Corners Designs - Interior Design Burnaby a free demo: https://jaggyai.github.io/bc-demos/burnaby/interior-design/beyond-8-corners-designs-interior-design-burnaby/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Skyway Drywall Ltd,+17786883417,Burnaby,Dry wall contractor,https://jaggyai.github.io/bc-demos/burnaby/drywall/skyway-drywall-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Skyway Drywall Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/drywall/skyway-drywall-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Coastal Plastering & Drywall,+16044202329,Burnaby,Dry wall contractor,https://jaggyai.github.io/bc-demos/burnaby/drywall/coastal-plastering-drywall/,"Hi, it's Jag - I build websites for Burnaby businesses & built Coastal Plastering & Drywall a free demo: https://jaggyai.github.io/bc-demos/burnaby/drywall/coastal-plastering-drywall/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Shawn flooring,+17783223842,Burnaby,Flooring contractor,https://jaggyai.github.io/bc-demos/burnaby/flooring/shawn-flooring/,"Hi, it's Jag - I build websites for Burnaby businesses & built Shawn flooring a free demo: https://jaggyai.github.io/bc-demos/burnaby/flooring/shawn-flooring/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Dawit & Genet Cleaning Service,+17787094774,Burnaby,House cleaning service,https://jaggyai.github.io/bc-demos/burnaby/handyman/dawit-genet-cleaning-service/,"Hi, it's Jag - I build websites for Burnaby businesses & built Dawit & Genet Cleaning Service a free demo: https://jaggyai.github.io/bc-demos/burnaby/handyman/dawit-genet-cleaning-service/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
